date,SMP,LNG (kWh),branch,heat_demand,year,month,day,hour,ymd,imputated_temperature,season,heat_produce,electric_produce,heat_produce_MWh,total_energy,month,E_total,F_Month,F_hat,F_hat_MWh,eta_e,eta_h,eta_total,F_corrected,F_hat_corrected,F_hat_corr_MWh,eta_e_corr,eta_h_corr,eta_total_corr
2021-10-18 16:00:00,114.52,108.146,강남,151.0,2021,10.0,18,16,2021-10-18,15.6,가을,34.0,4.0,39.542,43.542,2021-10,63884.9342,1014725.0,691.6052509607186,7.469336710375762,0.5355227853690868,5.293910494766108,5.829433280135195,6944014.586956522,4732.826086956523,54.42750000000001,0.0734922603463322,0.7265077396536677,0.7999999999999999
2021-10-18 17:00:00,114.52,108.146,강남,157.0,2021,10.0,18,17,2021-10-18,15.3,가을,35.0,3.0,40.705,43.705,2021-10,63884.9342,1014725.0,694.1942835248313,7.497298262068179,0.4001441446151603,5.429289135520034,5.829433280135194,6944014.586956522,4750.543478260869,54.63125,0.0549136254433131,0.7450863745566869,0.8
2021-10-18 18:00:00,114.52,108.146,강남,180.0,2021,10.0,18,18,2021-10-18,14.7,가을,36.0,4.0,41.868,45.868,2021-10,63884.9342,1014725.0,728.550586814254,7.868346337593943,0.5083660312318126,5.321067248903382,5.829433280135194,6944014.586956522,4985.652173913044,57.33500000000001,0.0697654137961105,0.7302345862038894,0.7999999999999999
2021-10-18 19:00:00,115.69,108.146,강남,216.0,2021,10.0,18,19,2021-10-18,14.7,가을,36.0,4.0,41.868,45.868,2021-10,63884.9342,1014725.0,728.550586814254,7.868346337593943,0.5083660312318126,5.321067248903382,5.829433280135194,6944014.586956522,4985.652173913044,57.33500000000001,0.0697654137961105,0.7302345862038894,0.7999999999999999
2021-10-18 20:00:00,115.69,108.146,강남,252.0,2021,10.0,18,20,2021-10-18,14.1,가을,51.0,4.0,59.313,63.313,2021-10,63884.9342,1014725.0,1005.6406057157684,10.860918541730298,0.36829297491101,5.461140305224184,5.829433280135194,6944014.586956522,6881.847826086957,79.14125,0.0505425426057839,0.7494574573942161,0.8
2021-10-18 21:00:00,113.18,108.146,강남,282.0,2021,10.0,18,21,2021-10-18,11.7,가을,60.0,4.0,69.78,73.78,2021-10,63884.9342,1014725.0,1171.894617056677,12.656461864212112,0.3160440921732281,5.513389187961966,5.829433280135194,6944014.586956522,8019.565217391305,92.225,0.0433721875847113,0.7566278124152886,0.7999999999999999
2021-10-18 22:00:00,113.18,108.146,강남,301.0,2021,10.0,18,22,2021-10-18,11.2,가을,63.0,4.0,73.269,77.269,2021-10,63884.9342,1014725.0,1227.3126208369797,13.25497630503938,0.3017734553383734,5.527659824796821,5.829433280135195,6944014.586956522,8398.804347826088,96.58625,0.0414137623108879,0.758586237689112,0.8
2021-10-18 23:00:00,107.38,108.146,강남,281.0,2021,10.0,18,23,2021-10-18,10.7,가을,61.0,3.0,70.943,73.943,2021-10,63884.9342,1014725.0,1174.4836496207895,12.684423415904527,0.2365105532694857,5.592922726865709,5.829433280135195,6944014.586956522,8037.282608695653,92.42875,0.0324574334284516,0.7675425665715483,0.7999999999999999
2021-10-19 00:00:00,107.02,108.146,강남,252.0,2021,10.0,19,00,2021-10-19,11.0,가을,60.0,3.0,69.78,72.78,2021-10,63884.9342,1014725.0,1156.010981694022,12.484918602295435,0.240289912618928,5.589143367516267,5.829433280135195,6944014.586956522,7910.869565217392,90.975,0.0329760923330585,0.7670239076669414,0.7999999999999999
2021-10-19 01:00:00,105.63,108.146,강남,271.0,2021,10.0,19,01,2021-10-19,10.4,가을,59.0,4.0,68.617,72.617,2021-10,63884.9342,1014725.0,1153.4219491299093,12.45695705060302,0.3211057069355767,5.508327573199617,5.829433280135194,6944014.586956522,7893.152173913044,90.77125,0.0440668163102303,0.7559331836897696,0.7999999999999999
2021-10-19 02:00:00,102.09,108.146,강남,230.0,2021,10.0,19,02,2021-10-19,10.6,가을,60.0,4.0,69.78,73.78,2021-10,63884.9342,1014725.0,1171.894617056677,12.656461864212112,0.3160440921732281,5.513389187961966,5.829433280135194,6944014.586956522,8019.565217391305,92.225,0.0433721875847113,0.7566278124152886,0.7999999999999999
2021-10-19 03:00:00,101.96,108.146,강남,211.0,2021,10.0,19,03,2021-10-19,10.7,가을,61.0,4.0,70.943,74.943,2021-10,63884.9342,1014725.0,1190.3672849834445,12.8559666778212,0.3111395743503833,5.518293705784812,5.829433280135195,6944014.586956522,8145.978260869565,93.67875,0.0426991179963438,0.7573008820036561,0.8
2021-10-19 04:00:00,101.9,108.146,강남,202.0,2021,10.0,19,04,2021-10-19,10.5,가을,61.0,4.0,70.943,74.943,2021-10,63884.9342,1014725.0,1190.3672849834445,12.8559666778212,0.3111395743503833,5.518293705784812,5.829433280135195,6944014.586956522,8145.978260869565,93.67875,0.0426991179963438,0.7573008820036561,0.8
2021-10-19 05:00:00,101.91,108.146,강남,199.0,2021,10.0,19,05,2021-10-19,10.4,가을,61.0,4.0,70.943,74.943,2021-10,63884.9342,1014725.0,1190.3672849834445,12.8559666778212,0.3111395743503833,5.518293705784812,5.829433280135195,6944014.586956522,8145.978260869565,93.67875,0.0426991179963438,0.7573008820036561,0.8
2021-10-19 06:00:00,106.33,108.146,강남,194.0,2021,10.0,19,06,2021-10-19,10.1,가을,60.0,4.0,69.78,73.78,2021-10,63884.9342,1014725.0,1171.894617056677,12.656461864212112,0.3160440921732281,5.513389187961966,5.829433280135194,6944014.586956522,8019.565217391305,92.225,0.0433721875847113,0.7566278124152886,0.7999999999999999
2021-10-19 07:00:00,115.61,108.146,강남,213.0,2021,10.0,19,07,2021-10-19,10.2,가을,68.0,4.0,79.084,83.084,2021-10,63884.9342,1014725.0,1319.675960470818,14.252500373084834,0.2806525097556783,5.5487807703795164,5.829433280135194,6944014.586956522,9030.869565217392,103.855,0.0385152375908718,0.7614847624091281,0.8
2021-10-19 08:00:00,112.68,108.146,강남,228.0,2021,10.0,19,08,2021-10-19,10.8,가을,64.0,4.0,74.432,78.432,2021-10,63884.9342,1014725.0,1245.7852887637473,13.454481118648472,0.2972987188971437,5.532134561238051,5.829433280135195,6944014.586956522,8525.21739130435,98.04000000000002,0.0407996736026111,0.7592003263973887,0.7999999999999998
2021-10-19 09:00:00,115.69,108.146,강남,215.0,2021,10.0,19,09,2021-10-19,11.5,가을,58.0,8.0,67.45400000000001,75.45400000000001,2021-10,63884.9342,1014725.0,1198.483822653761,12.94362528466062,0.6180648639049162,5.211368416230278,5.829433280135195,6944014.586956522,8201.521739130436,94.3175,0.0848198902642669,0.715180109735733,0.8
2021-10-19 10:00:00,115.69,108.146,강남,194.0,2021,10.0,19,10,2021-10-19,12.1,가을,57.0,8.0,66.291,74.291,2021-10,63884.9342,1014725.0,1180.0111547269933,12.744120471051527,0.6277404563282438,5.201692823806952,5.829433280135196,6944014.586956522,8075.108695652174,92.86375,0.086147716412486,0.713852283587514,0.8
2021-10-19 11:00:00,112.61,108.146,강남,180.0,2021,10.0,19,11,2021-10-19,14.5,가을,55.0,8.0,63.965,71.965,2021-10,63884.9342,1014725.0,1143.0658188734585,12.34511084383335,0.6480298234013973,5.181403456733797,5.829433280135195,6944014.586956522,7822.282608695653,89.95625000000001,0.0889321197804488,0.7110678802195511,0.7999999999999999
2021-10-19 12:00:00,108.46,108.146,강남,163.0,2021,10.0,19,12,2021-10-19,14.8,가을,55.0,8.0,63.965,71.965,2021-10,63884.9342,1014725.0,1143.0658188734585,12.34511084383335,0.6480298234013973,5.181403456733797,5.829433280135195,6944014.586956522,7822.282608695653,89.95625000000001,0.0889321197804488,0.7110678802195511,0.7999999999999999
2021-10-19 13:00:00,107.32,108.146,강남,154.0,2021,10.0,19,13,2021-10-19,14.8,가을,53.0,9.0,61.639,70.63900000000001,2021-10,63884.9342,1014725.0,1122.004118382578,12.117644478531842,0.742718604753985,5.086714675381209,5.829433280135195,6944014.586956522,7678.152173913045,88.29875000000001,0.1019266977165588,0.6980733022834411,0.8
2021-10-19 14:00:00,108.4,108.146,강남,152.0,2021,10.0,19,14,2021-10-19,15.6,가을,52.0,8.0,60.476,68.476,2021-10,63884.9342,1014725.0,1087.6478150931553,11.746596403006077,0.6810483416245335,5.148384938510661,5.829433280135195,6944014.586956522,7443.04347826087,85.595,0.0934634032361703,0.7065365967638296,0.8
2021-10-19 15:00:00,112.89,108.146,강남,148.0,2021,10.0,19,15,2021-10-19,15.3,가을,56.0,7.0,65.128,72.128,2021-10,63884.9342,1014725.0,1145.6548514375709,12.373072395525766,0.5657446894541144,5.263688590681081,5.829433280135195,6944014.586956522,7840.0,90.16,0.077639751552795,0.722360248447205,0.8
2021-10-19 16:00:00,112.89,108.146,강남,157.0,2021,10.0,19,16,2021-10-19,15.1,가을,56.0,8.0,65.128,73.128,2021-10,63884.9342,1014725.0,1161.538486800226,12.54461565744244,0.6377238026622026,5.191709477472991,5.829433280135194,6944014.586956522,7948.695652173914,91.41,0.0875177770484629,0.712482222951537,0.7999999999999999
2021-10-19 17:00:00,112.9,108.146,강남,163.0,2021,10.0,19,17,2021-10-19,13.7,가을,56.0,7.0,65.128,72.128,2021-10,63884.9342,1014725.0,1145.6548514375709,12.373072395525766,0.5657446894541144,5.263688590681081,5.829433280135195,6944014.586956522,7840.0,90.16,0.077639751552795,0.722360248447205,0.8
2021-10-19 18:00:00,112.9,108.146,강남,193.0,2021,10.0,19,18,2021-10-19,12.3,가을,56.0,8.0,65.128,73.128,2021-10,63884.9342,1014725.0,1161.538486800226,12.54461565744244,0.6377238026622026,5.191709477472991,5.829433280135194,6944014.586956522,7948.695652173914,91.41,0.0875177770484629,0.712482222951537,0.7999999999999999
2021-10-19 19:00:00,112.0,108.146,강남,248.0,2021,10.0,19,19,2021-10-19,11.8,가을,55.0,8.0,63.965,71.965,2021-10,63884.9342,1014725.0,1143.0658188734585,12.34511084383335,0.6480298234013973,5.181403456733797,5.829433280135195,6944014.586956522,7822.282608695653,89.95625000000001,0.0889321197804488,0.7110678802195511,0.7999999999999999
2021-10-19 20:00:00,112.0,108.146,강남,288.0,2021,10.0,19,20,2021-10-19,11.2,가을,58.0,8.0,67.45400000000001,75.45400000000001,2021-10,63884.9342,1014725.0,1198.483822653761,12.94362528466062,0.6180648639049162,5.211368416230278,5.829433280135195,6944014.586956522,8201.521739130436,94.3175,0.0848198902642669,0.715180109735733,0.8
2021-10-19 21:00:00,108.03,108.146,강남,331.0,2021,10.0,19,21,2021-10-19,10.5,가을,57.0,8.0,66.291,74.291,2021-10,63884.9342,1014725.0,1180.0111547269933,12.744120471051527,0.6277404563282438,5.201692823806952,5.829433280135196,6944014.586956522,8075.108695652174,92.86375,0.086147716412486,0.713852283587514,0.8
2021-10-19 22:00:00,107.16,108.146,강남,338.0,2021,10.0,19,22,2021-10-19,9.0,가을,56.0,8.0,65.128,73.128,2021-10,63884.9342,1014725.0,1161.538486800226,12.54461565744244,0.6377238026622026,5.191709477472991,5.829433280135194,6944014.586956522,7948.695652173914,91.41,0.0875177770484629,0.712482222951537,0.7999999999999999
2021-10-19 23:00:00,105.57,108.146,강남,326.0,2021,10.0,19,23,2021-10-19,8.9,가을,57.0,8.0,66.291,74.291,2021-10,63884.9342,1014725.0,1180.0111547269933,12.744120471051527,0.6277404563282438,5.201692823806952,5.829433280135196,6944014.586956522,8075.108695652174,92.86375,0.086147716412486,0.713852283587514,0.8
2021-10-20 00:00:00,106.93,108.146,강남,313.0,2021,10.0,20,00,2021-10-20,8.3,가을,60.0,8.0,69.78,77.78,2021-10,63884.9342,1014725.0,1235.4291585072965,13.3426349118788,0.599581720764741,5.229851559370454,5.829433280135195,6944014.586956522,8454.347826086958,97.225,0.0822833633324762,0.7177166366675237,0.7999999999999999
2021-10-20 01:00:00,105.28,108.146,강남,262.0,2021,10.0,20,01,2021-10-20,7.6,가을,63.0,8.0,73.269,81.269,2021-10,63884.9342,1014725.0,1290.8471622875993,13.941149352706072,0.5738407786619935,5.255592501473201,5.829433280135194,6944014.586956522,8833.58695652174,101.58625,0.0787508151939854,0.7212491848060146,0.8
2021-10-20 02:00:00,102.55,108.146,강남,239.0,2021,10.0,20,02,2021-10-20,6.5,가을,70.0,8.0,81.41,89.41,2021-10,63884.9342,1014725.0,1420.1558377749725,15.337683047969705,0.5215911669956556,5.30784211313954,5.829433280135195,6944014.586956522,9718.478260869564,111.7625,0.0715803601386869,0.7284196398613131,0.8
2021-10-20 03:00:00,102.0,108.146,강남,243.0,2021,10.0,20,03,2021-10-20,6.3,가을,71.0,7.0,82.57300000000001,89.57300000000001,2021-10,63884.9342,1014725.0,1422.7448703390855,15.365644599662124,0.4555617536640098,5.373871526471184,5.829433280135194,6944014.586956522,9736.195652173916,111.96625000000004,0.0625188393824031,0.7374811606175967,0.7999999999999998
2021-10-20 04:00:00,101.86,108.146,강남,238.0,2021,10.0,20,04,2021-10-20,6.0,가을,70.0,8.0,81.41,89.41,2021-10,63884.9342,1014725.0,1420.1558377749725,15.337683047969705,0.5215911669956556,5.30784211313954,5.829433280135195,6944014.586956522,9718.478260869564,111.7625,0.0715803601386869,0.7284196398613131,0.8
2021-10-20 05:00:00,101.9,108.146,강남,238.0,2021,10.0,20,05,2021-10-20,5.8,가을,69.0,8.0,80.247,88.247,2021-10,63884.9342,1014725.0,1401.683169848205,15.138178234360614,0.5284651743524602,5.300968105782734,5.829433280135194,6944014.586956522,9592.065217391304,110.30875,0.0725237118542273,0.7274762881457727,0.8
2021-10-20 06:00:00,103.02,108.146,강남,240.0,2021,10.0,20,06,2021-10-20,5.3,가을,71.0,8.0,82.57300000000001,90.573,2021-10,63884.9342,1014725.0,1438.6285057017403,15.537187861578795,0.5148936906261419,5.314539589509052,5.829433280135194,6944014.586956522,9844.891304347828,113.21625000000002,0.0706612345842579,0.7293387654157419,0.7999999999999999
2021-10-20 07:00:00,107.07,108.146,강남,240.0,2021,10.0,20,07,2021-10-20,5.0,가을,66.0,11.0,76.758,87.758,2021-10,63884.9342,1014725.0,1393.9160721558667,15.05429357928336,0.730688553539132,5.098744726596062,5.829433280135194,6944014.586956522,9538.913043478262,109.6975,0.1002757583354224,0.6997242416645775,0.7999999999999999
2021-10-20 08:00:00,106.92,108.146,강남,242.0,2021,10.0,20,08,2021-10-20,7.0,가을,58.0,13.0,67.45400000000001,80.45400000000001,2021-10,63884.9342,1014725.0,1277.9019994670357,13.801341594243985,0.9419374132020474,4.887495866933147,5.829433280135195,6944014.586956522,8745.000000000002,100.56750000000002,0.1292664131056255,0.6707335868943743,0.7999999999999999
2021-10-20 09:00:00,109.69,108.146,강남,225.0,2021,10.0,20,09,2021-10-20,9.4,가을,54.0,13.0,62.802,75.80199999999999,2021-10,63884.9342,1014725.0,1204.0113277599648,13.00332233980762,0.9997445006959912,4.829688779439204,5.829433280135195,6944014.586956522,8239.347826086956,94.7525,0.1371995461861164,0.6628004538138835,0.7999999999999999
2021-10-20 10:00:00,109.64,108.146,강남,187.0,2021,10.0,20,10,2021-10-20,11.8,가을,56.0,12.0,65.128,77.128,2021-10,63884.9342,1014725.0,1225.0730282508453,13.230788705109129,0.9069754092109524,4.922457870924243,5.829433280135195,6944014.586956522,8383.478260869566,96.41,0.1244684161394046,0.6755315838605953,0.7999999999999999
2021-10-20 11:00:00,114.18,108.146,강남,181.0,2021,10.0,20,11,2021-10-20,12.4,가을,56.0,13.0,65.128,78.128,2021-10,63884.9342,1014725.0,1240.9566636135005,13.402331967025804,0.9699804505651948,4.85945282957,5.829433280135194,6944014.586956522,8492.173913043478,97.66,0.1331148883882859,0.6668851116117142,0.8
2021-10-20 12:00:00,109.52,108.146,강남,182.0,2021,10.0,20,12,2021-10-20,14.1,가을,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493877,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625,0.1436542038094016,0.6563457961905983,0.7999999999999999
2021-10-20 13:00:00,107.17,108.146,강남,181.0,2021,10.0,20,13,2021-10-20,15.0,가을,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493877,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625,0.1436542038094016,0.6563457961905983,0.7999999999999999
2021-10-20 14:00:00,110.12,108.146,강남,171.0,2021,10.0,20,14,2021-10-20,15.6,가을,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493877,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625,0.1436542038094016,0.6563457961905983,0.7999999999999999
2021-10-20 15:00:00,112.93,108.146,강남,163.0,2021,10.0,20,15,2021-10-20,15.7,가을,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942477,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91,0.1415428167020523,0.6584571832979476,0.7999999999999999
2021-10-20 16:00:00,113.56,108.146,강남,159.0,2021,10.0,20,16,2021-10-20,15.5,가을,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942477,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91,0.1415428167020523,0.6584571832979476,0.7999999999999999
2021-10-20 17:00:00,113.67,108.146,강남,167.0,2021,10.0,20,17,2021-10-20,14.6,가을,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942477,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91,0.1415428167020523,0.6584571832979476,0.7999999999999999
2021-10-20 18:00:00,113.78,108.146,강남,177.0,2021,10.0,20,18,2021-10-20,13.2,가을,57.0,14.0,66.291,80.291,2021-10,63884.9342,1014725.0,1275.3129669029229,13.773380042551564,1.0164534745101286,4.812979805625066,5.829433280135195,6944014.586956522,8727.282608695652,100.36375,0.1394925956832023,0.6605074043167977,0.8
2021-10-20 19:00:00,113.99,108.146,강남,244.0,2021,10.0,20,19,2021-10-20,12.0,가을,54.0,13.0,62.802,75.80199999999999,2021-10,63884.9342,1014725.0,1204.0113277599648,13.00332233980762,0.9997445006959912,4.829688779439204,5.829433280135195,6944014.586956522,8239.347826086956,94.7525,0.1371995461861164,0.6628004538138835,0.7999999999999999
2021-10-20 20:00:00,113.89,108.146,강남,274.0,2021,10.0,20,20,2021-10-20,11.5,가을,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.655024470543,12.63227426428186,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875,0.1303657029563139,0.669634297043686,0.8
2021-10-20 21:00:00,109.85,108.146,강남,291.0,2021,10.0,20,21,2021-10-20,10.1,가을,49.0,11.0,56.987,67.987,2021-10,63884.9342,1014725.0,1079.8807174008168,11.662711747928824,0.943176873247638,4.886256406887558,5.829433280135196,6944014.586956522,7389.891304347826,84.98375,0.1294365099210143,0.6705634900789857,0.7999999999999999
2021-10-20 22:00:00,107.92,108.146,강남,314.0,2021,10.0,20,22,2021-10-20,8.6,가을,47.0,11.0,54.661,65.661,2021-10,63884.9342,1014725.0,1042.9353815472818,11.263702120710644,0.9765883261218552,4.852844954013339,5.829433280135194,6944014.586956522,7137.065217391304,82.07625,0.134021717610149,0.6659782823898509,0.8
2021-10-20 23:00:00,107.1,108.146,강남,316.0,2021,10.0,20,23,2021-10-20,7.7,가을,49.0,11.0,56.987,67.987,2021-10,63884.9342,1014725.0,1079.8807174008168,11.662711747928824,0.943176873247638,4.886256406887558,5.829433280135196,6944014.586956522,7389.891304347826,84.98375,0.1294365099210143,0.6705634900789857,0.7999999999999999
2021-10-21 00:00:00,107.0,108.146,강남,308.0,2021,10.0,21,00,2021-10-21,7.2,가을,53.0,13.0,61.639,74.63900000000001,2021-10,63884.9342,1014725.0,1185.5386598331977,12.803817526198534,1.015322186012105,4.8141110941230885,5.829433280135194,6944014.586956522,8112.934782608697,93.29875,0.1393373437479065,0.6606626562520933,0.8
2021-10-21 01:00:00,105.58,108.146,강남,287.0,2021,10.0,21,01,2021-10-21,6.7,가을,55.0,13.0,63.965,76.965,2021-10,63884.9342,1014725.0,1222.483995686733,13.202827153416711,0.9846375968525632,4.844795683282632,5.829433280135195,6944014.586956522,8365.760869565218,96.20625,0.1351263561359059,0.664873643864094,0.7999999999999999
2021-10-21 02:00:00,102.83,108.146,강남,262.0,2021,10.0,21,02,2021-10-21,6.5,가을,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.655024470543,12.63227426428186,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875,0.1303657029563139,0.669634297043686,0.8
2021-10-21 03:00:00,102.84,108.146,강남,253.0,2021,10.0,21,03,2021-10-21,6.2,가을,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.1324576411501738,0.6675423588498262,0.8
2021-10-21 04:00:00,102.54,108.146,강남,212.0,2021,10.0,21,04,2021-10-21,5.8,가을,53.0,11.0,61.639,72.63900000000001,2021-10,63884.9342,1014725.0,1153.7713891078877,12.460731002365188,0.8827732496522135,4.94666003048298,5.829433280135195,6944014.586956522,7895.543478260872,90.79875000000004,0.1211470422224975,0.6788529577775023,0.7999999999999998
2021-10-21 05:00:00,102.84,108.146,강남,210.0,2021,10.0,21,05,2021-10-21,5.6,가을,53.0,10.0,61.639,71.63900000000001,2021-10,63884.9342,1014725.0,1137.8877537452329,12.289187740448517,0.8137234299941644,5.01570985014103,5.829433280135195,6944014.586956522,7786.847826086958,89.54875000000001,0.1116710171833777,0.6883289828166221,0.8
2021-10-21 06:00:00,106.69,108.146,강남,216.0,2021,10.0,21,06,2021-10-21,5.4,가을,54.0,10.0,62.802,72.80199999999999,2021-10,63884.9342,1014725.0,1156.3604216720005,12.488692554057604,0.800724331767698,5.0287089483674965,5.829433280135194,6944014.586956522,7913.260869565217,91.0025,0.1098870910139831,0.6901129089860168,0.7999999999999999
2021-10-21 07:00:00,107.38,108.146,강남,237.0,2021,10.0,21,07,2021-10-21,5.4,가을,50.0,12.0,58.15,70.15,2021-10,63884.9342,1014725.0,1114.2370206902397,12.03375982345459,0.99719457393617,4.832238706199024,5.829433280135194,6944014.586956522,7625.000000000001,87.68750000000001,0.1368496079828937,0.6631503920171061,0.7999999999999999
2021-10-21 08:00:00,110.37,108.146,강남,234.0,2021,10.0,21,08,2021-10-21,7.0,가을,39.0,3.0,45.357,48.357,2021-10,63884.9342,1014725.0,768.084955231902,8.295317516504541,0.3616498095499221,5.467783470585272,5.829433280135194,6944014.586956522,5256.195652173913,60.44625,0.0496308704013896,0.7503691295986104,0.8
2021-10-21 09:00:00,111.2,108.146,강남,235.0,2021,10.0,21,09,2021-10-21,9.3,가을,63.0,0.0,73.269,73.269,2021-10,63884.9342,1014725.0,1163.7780793863603,12.568803257372693,0.0,5.829433280135194,5.829433280135194,6944014.586956522,7964.021739130436,91.58625,0.0,0.8,0.8
2021-10-21 10:00:00,111.15,108.146,강남,206.0,2021,10.0,21,10,2021-10-21,10.1,가을,63.0,0.0,73.269,73.269,2021-10,63884.9342,1014725.0,1163.7780793863603,12.568803257372693,0.0,5.829433280135194,5.829433280135194,6944014.586956522,7964.021739130436,91.58625,0.0,0.8,0.8
2021-10-21 11:00:00,110.44,108.146,강남,186.0,2021,10.0,21,11,2021-10-21,11.7,가을,63.0,0.0,73.269,73.269,2021-10,63884.9342,1014725.0,1163.7780793863603,12.568803257372693,0.0,5.829433280135194,5.829433280135194,6944014.586956522,7964.021739130436,91.58625,0.0,0.8,0.8
2021-10-21 12:00:00,113.15,108.146,강남,181.0,2021,10.0,21,12,2021-10-21,13.4,가을,65.0,0.0,75.595,75.595,2021-10,63884.9342,1014725.0,1200.7234152398955,12.967812884590872,0.0,5.829433280135194,5.829433280135194,6944014.586956522,8216.847826086956,94.49375,0.0,0.8,0.8
2021-10-21 13:00:00,107.17,108.146,강남,160.0,2021,10.0,21,13,2021-10-21,14.7,가을,61.0,1.0,70.943,71.943,2021-10,63884.9342,1014725.0,1142.7163788954797,12.34133689207118,0.0810284986744394,5.748404781460756,5.829433280135195,6944014.586956522,7819.891304347826,89.92875,0.0111199143766593,0.7888800856233408,0.8
2021-10-21 14:00:00,111.26,108.146,강남,151.0,2021,10.0,21,14,2021-10-21,15.5,가을,55.0,6.0,63.965,69.965,2021-10,63884.9342,1014725.0,1111.2985481481485,12.002024320000004,0.4999156675596536,5.3295176125755415,5.829433280135195,6944014.586956522,7604.891304347827,87.45625000000001,0.0686057314371471,0.7313942685628528,0.7999999999999999
2021-10-21 15:00:00,111.26,108.146,강남,156.0,2021,10.0,21,15,2021-10-21,15.5,가을,57.0,7.0,66.291,73.291,2021-10,63884.9342,1014725.0,1164.1275193643385,12.572577209134856,0.5567673105967494,5.272665969538445,5.829433280135195,6944014.586956522,7966.413043478261,91.61375,0.0764077444706717,0.7235922555293283,0.8
2021-10-21 16:00:00,113.73,108.146,강남,162.0,2021,10.0,21,16,2021-10-21,15.1,가을,55.0,7.0,63.965,70.965,2021-10,63884.9342,1014725.0,1127.1821835108033,12.173567581916677,0.5750163173528693,5.254416962782326,5.829433280135196,6944014.586956522,7713.58695652174,88.70625000000001,0.078912139787219,0.7210878602127809,0.7999999999999999
2021-10-21 17:00:00,113.73,108.146,강남,189.0,2021,10.0,21,17,2021-10-21,14.0,가을,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.655024470543,12.63227426428186,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875,0.1303657029563139,0.669634297043686,0.8
2021-10-21 18:00:00,113.73,108.146,강남,219.0,2021,10.0,21,18,2021-10-21,13.4,가을,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.1324576411501738,0.6675423588498262,0.8
2021-10-21 19:00:00,113.74,108.146,강남,244.0,2021,10.0,21,19,2021-10-21,12.6,가을,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.1324576411501738,0.6675423588498262,0.8
2021-10-21 20:00:00,113.28,108.146,강남,279.0,2021,10.0,21,20,2021-10-21,10.6,가을,56.0,10.0,65.128,75.128,2021-10,63884.9342,1014725.0,1193.3057575255357,12.887702181275785,0.775933510826216,5.05349976930898,5.829433280135196,6944014.586956522,8166.08695652174,93.91,0.1064849323820679,0.693515067617932,0.7999999999999999
2021-10-21 21:00:00,113.53,108.146,강남,316.0,2021,10.0,21,21,2021-10-21,9.2,가을,56.0,9.0,65.128,74.128,2021-10,63884.9342,1014725.0,1177.422122162881,12.716158919359112,0.7077608936058811,5.121672386529314,5.829433280135195,6944014.586956522,8057.391304347826,92.66,0.0971292898769695,0.7028707101230305,0.8
2021-10-21 22:00:00,109.24,108.146,강남,329.0,2021,10.0,21,22,2021-10-21,8.3,가을,52.0,11.0,60.476,71.476,2021-10,63884.9342,1014725.0,1135.2987211811198,12.261226188756096,0.8971370261554528,4.932296253979742,5.829433280135195,6944014.586956522,7769.130434782609,89.345,0.1231182494823437,0.6768817505176563,0.8
