,heat_produce,electric_produce,heat_produce_MWh,total_energy,month,E_total,F_Month,F_hat,F_hat_MWh,eta_e,eta_h,eta_total,F_corrected,F_hat_corrected,F_hat_corr_MWh,eta_e_corr,eta_h_corr,eta_total_corr
21,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
22,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
23,54.0,14.0,62.802,76.80199999999999,2021-10,63884.9342,1014725.0,1219.8949631226196,13.174865601724292,1.0626294357164232,4.766803844418773,5.829433280135195,6944014.586956522,8348.04347826087,96.0025,0.14582953568917476,0.6541704643108253,0.7999999999999999
24,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
25,55.0,15.0,63.965,78.965,2021-10,63884.9342,1014725.0,1254.2512664120422,13.545913677250057,1.1073450161720753,4.72208826396312,5.829433280135195,6944014.586956522,8583.152173913044,98.70625,0.15196606091306275,0.6480339390869373,0.8
26,56.0,15.0,65.128,80.128,2021-10,63884.9342,1014725.0,1272.7239343388098,13.745418490859146,1.09127270369943,4.7381605764357655,5.829433280135196,6944014.586956522,8709.565217391306,100.16000000000001,0.14976038338658146,0.6502396166134184,0.7999999999999999
27,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
28,51.0,14.0,59.313,73.313,2021-10,63884.9342,1014725.0,1164.4769593423168,12.576351160897023,1.1132004681556167,4.716232811979578,5.829433280135195,6944014.586956522,7968.804347826087,91.64125,0.15276963157966528,0.6472303684203348,0.8
29,49.0,14.0,56.987,70.987,2021-10,63884.9342,1014725.0,1127.5316234887816,12.177341533678842,1.1496762213066158,4.67975705882858,5.829433280135195,6944014.586956522,7715.978260869565,88.73375,0.15777536732077704,0.642224632679223,0.7999999999999999
30,58.0,14.0,67.45400000000001,81.45400000000001,2021-10,63884.9342,1014725.0,1293.7856348296905,13.972884856160658,1.001940554446592,4.827492725688602,5.829433280135195,6944014.586956522,8853.695652173914,101.81750000000001,0.1375009207650944,0.6624990792349056,0.8
31,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
32,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
33,51.0,14.0,59.313,73.313,2021-10,63884.9342,1014725.0,1164.4769593423168,12.576351160897023,1.1132004681556167,4.716232811979578,5.829433280135195,6944014.586956522,7968.804347826087,91.64125,0.15276963157966528,0.6472303684203348,0.8
34,54.0,14.0,62.802,76.80199999999999,2021-10,63884.9342,1014725.0,1219.8949631226196,13.174865601724292,1.0626294357164232,4.766803844418773,5.829433280135195,6944014.586956522,8348.04347826087,96.0025,0.14582953568917476,0.6541704643108253,0.7999999999999999
35,53.0,14.0,61.639,75.63900000000001,2021-10,63884.9342,1014725.0,1201.4222951958523,12.975360788115205,1.0789680709937033,4.750465209141491,5.829433280135195,6944014.586956522,8221.63043478261,94.54875000000001,0.14807176192175991,0.65192823807824,0.8
36,52.0,14.0,60.476,74.476,2021-10,63884.9342,1014725.0,1182.9496272690844,12.775855974506113,1.0958169869742298,4.733616293160965,5.829433280135195,6944014.586956522,8095.217391304348,93.095,0.1503840163274075,0.6496159836725925,0.8
37,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
38,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942475,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91000000000001,0.14154281670205235,0.6584571832979476,0.7999999999999999
39,49.0,14.0,56.987,70.987,2021-10,63884.9342,1014725.0,1127.5316234887816,12.177341533678842,1.1496762213066158,4.67975705882858,5.829433280135195,6944014.586956522,7715.978260869565,88.73375,0.15777536732077704,0.642224632679223,0.7999999999999999
40,52.0,14.0,60.476,74.476,2021-10,63884.9342,1014725.0,1182.9496272690844,12.775855974506113,1.0958169869742298,4.733616293160965,5.829433280135195,6944014.586956522,8095.217391304348,93.095,0.1503840163274075,0.6496159836725925,0.8
41,52.0,14.0,60.476,74.476,2021-10,63884.9342,1014725.0,1182.9496272690844,12.775855974506113,1.0958169869742298,4.733616293160965,5.829433280135195,6944014.586956522,8095.217391304348,93.095,0.1503840163274075,0.6496159836725925,0.8
42,54.0,14.0,62.802,76.80199999999999,2021-10,63884.9342,1014725.0,1219.8949631226196,13.174865601724292,1.0626294357164232,4.766803844418773,5.829433280135195,6944014.586956522,8348.04347826087,96.0025,0.14582953568917476,0.6541704643108253,0.7999999999999999
43,53.0,14.0,61.639,75.63900000000001,2021-10,63884.9342,1014725.0,1201.4222951958523,12.975360788115205,1.0789680709937033,4.750465209141491,5.829433280135195,6944014.586956522,8221.63043478261,94.54875000000001,0.14807176192175991,0.65192823807824,0.8
44,48.0,14.0,55.824,69.824,2021-10,63884.9342,1014725.0,1109.058955562014,11.977836720069753,1.1688254170756864,4.660607863059508,5.829433280135194,6944014.586956522,7589.565217391304,87.28,0.1604032997250229,0.6395967002749771,0.7999999999999999
45,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
46,49.0,13.0,56.987,69.987,2021-10,63884.9342,1014725.0,1111.6479881261266,12.005798271762169,1.0828101310494456,4.7466231490857504,5.829433280135195,6944014.586956522,7607.282608695652,87.48375,0.14859902553331333,0.6514009744666867,0.7999999999999999
47,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
48,52.0,14.0,60.476,74.476,2021-10,63884.9342,1014725.0,1182.9496272690844,12.775855974506113,1.0958169869742298,4.733616293160965,5.829433280135195,6944014.586956522,8095.217391304348,93.095,0.1503840163274075,0.6496159836725925,0.8
49,44.0,13.0,51.172000000000004,64.172,2021-10,63884.9342,1014725.0,1019.2846484922887,11.008274203716718,1.1809298859589468,4.648503394176249,5.829433280135195,6944014.586956522,6975.217391304348,80.215,0.1620644517858256,0.6379355482141744,0.7999999999999999
50,57.0,13.0,66.291,79.291,2021-10,63884.9342,1014725.0,1259.4293315402676,13.60183678063489,0.9557532713896602,4.873680008745535,5.829433280135196,6944014.586956522,8618.58695652174,99.11375000000001,0.13116242700937053,0.6688375729906294,0.7999999999999999
51,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
52,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
53,48.0,13.0,55.824,68.824,2021-10,63884.9342,1014725.0,1093.175320199359,11.806293458153078,1.1011076461954774,4.7283256339397175,5.829433280135196,6944014.586956522,7480.869565217391,86.03,0.15111007787980937,0.6488899221201906,0.7999999999999999
54,54.0,13.0,62.802,75.80199999999999,2021-10,63884.9342,1014725.0,1204.0113277599648,13.003322339807621,0.9997445006959913,4.829688779439204,5.829433280135195,6944014.586956522,8239.347826086956,94.7525,0.13719954618611646,0.6628004538138835,0.7999999999999999
55,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
56,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.205303085371261,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.14617006324666196,0.6538299367533379,0.7999999999999999
57,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
58,51.0,12.0,59.313,71.313,2021-10,63884.9342,1014725.0,1132.7096886170073,12.233264637063678,0.9809319389399175,4.848501341195277,5.829433280135195,6944014.586956522,7751.413043478262,89.14125000000001,0.13461781161919983,0.6653821883808001,0.7999999999999999
59,51.0,11.0,59.313,70.313,2021-10,63884.9342,1014725.0,1116.8260532543522,12.061721375147005,0.9119759657742827,4.917457314360912,5.829433280135195,6944014.586956522,7642.717391304348,87.89125,0.12515466556682264,0.6748453344331774,0.8
60,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.13245764115017386,0.6675423588498262,0.8
61,51.0,12.0,59.313,71.313,2021-10,63884.9342,1014725.0,1132.7096886170073,12.233264637063678,0.9809319389399175,4.848501341195277,5.829433280135195,6944014.586956522,7751.413043478262,89.14125000000001,0.13461781161919983,0.6653821883808001,0.7999999999999999
62,54.0,12.0,62.802,74.80199999999999,2021-10,63884.9342,1014725.0,1188.1276923973098,12.831779077890946,0.9351781952571101,4.894255084878086,5.829433280135196,6944014.586956522,8130.652173913043,93.5025,0.12833881447020135,0.6716611855297987,0.7999999999999999
63,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.205303085371261,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.14617006324666196,0.6538299367533379,0.7999999999999999
64,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
65,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.205303085371261,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.14617006324666196,0.6538299367533379,0.7999999999999999
66,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
67,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
68,53.0,13.0,61.639,74.63900000000001,2021-10,63884.9342,1014725.0,1185.5386598331975,12.803817526198534,1.015322186012105,4.8141110941230885,5.829433280135194,6944014.586956522,8112.934782608697,93.29875000000001,0.13933734374790657,0.6606626562520933,0.8
69,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
70,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
71,53.0,14.0,61.639,75.63900000000001,2021-10,63884.9342,1014725.0,1201.4222951958523,12.975360788115205,1.0789680709937033,4.750465209141491,5.829433280135195,6944014.586956522,8221.63043478261,94.54875000000001,0.14807176192175991,0.65192823807824,0.8
72,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
73,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
74,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
75,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
76,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
77,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
78,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
79,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
80,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
81,54.0,13.0,62.802,75.80199999999999,2021-10,63884.9342,1014725.0,1204.0113277599648,13.003322339807621,0.9997445006959913,4.829688779439204,5.829433280135195,6944014.586956522,8239.347826086956,94.7525,0.13719954618611646,0.6628004538138835,0.7999999999999999
82,54.0,14.0,62.802,76.80199999999999,2021-10,63884.9342,1014725.0,1219.8949631226196,13.174865601724292,1.0626294357164232,4.766803844418773,5.829433280135195,6944014.586956522,8348.04347826087,96.0025,0.14582953568917476,0.6541704643108253,0.7999999999999999
83,54.0,14.0,62.802,76.80199999999999,2021-10,63884.9342,1014725.0,1219.8949631226196,13.174865601724292,1.0626294357164232,4.766803844418773,5.829433280135195,6944014.586956522,8348.04347826087,96.0025,0.14582953568917476,0.6541704643108253,0.7999999999999999
84,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942475,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91000000000001,0.14154281670205235,0.6584571832979476,0.7999999999999999
85,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942475,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91000000000001,0.14154281670205235,0.6584571832979476,0.7999999999999999
86,54.0,13.0,62.802,75.80199999999999,2021-10,63884.9342,1014725.0,1204.0113277599648,13.003322339807621,0.9997445006959913,4.829688779439204,5.829433280135195,6944014.586956522,8239.347826086956,94.7525,0.13719954618611646,0.6628004538138835,0.7999999999999999
87,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
88,53.0,14.0,61.639,75.63900000000001,2021-10,63884.9342,1014725.0,1201.4222951958523,12.975360788115205,1.0789680709937033,4.750465209141491,5.829433280135195,6944014.586956522,8221.63043478261,94.54875000000001,0.14807176192175991,0.65192823807824,0.8
89,54.0,14.0,62.802,76.80199999999999,2021-10,63884.9342,1014725.0,1219.8949631226196,13.174865601724292,1.0626294357164232,4.766803844418773,5.829433280135195,6944014.586956522,8348.04347826087,96.0025,0.14582953568917476,0.6541704643108253,0.7999999999999999
90,53.0,14.0,61.639,75.63900000000001,2021-10,63884.9342,1014725.0,1201.4222951958523,12.975360788115205,1.0789680709937033,4.750465209141491,5.829433280135195,6944014.586956522,8221.63043478261,94.54875000000001,0.14807176192175991,0.65192823807824,0.8
91,53.0,13.0,61.639,74.63900000000001,2021-10,63884.9342,1014725.0,1185.5386598331975,12.803817526198534,1.015322186012105,4.8141110941230885,5.829433280135194,6944014.586956522,8112.934782608697,93.29875000000001,0.13933734374790657,0.6606626562520933,0.8
92,54.0,13.0,62.802,75.80199999999999,2021-10,63884.9342,1014725.0,1204.0113277599648,13.003322339807621,0.9997445006959913,4.829688779439204,5.829433280135195,6944014.586956522,8239.347826086956,94.7525,0.13719954618611646,0.6628004538138835,0.7999999999999999
93,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.6550244705427,12.632274264281861,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875000000001,0.1303657029563139,0.669634297043686,0.8
94,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.6550244705427,12.632274264281861,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875000000001,0.1303657029563139,0.669634297043686,0.8
95,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
96,55.0,13.0,63.965,76.965,2021-10,63884.9342,1014725.0,1222.4839956867327,13.202827153416713,0.9846375968525631,4.844795683282632,5.829433280135195,6944014.586956522,8365.760869565218,96.20625000000001,0.13512635613590593,0.664873643864094,0.7999999999999999
97,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
98,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
99,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
100,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
101,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
102,53.0,13.0,61.639,74.63900000000001,2021-10,63884.9342,1014725.0,1185.5386598331975,12.803817526198534,1.015322186012105,4.8141110941230885,5.829433280135194,6944014.586956522,8112.934782608697,93.29875000000001,0.13933734374790657,0.6606626562520933,0.8
103,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.205303085371261,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.14617006324666196,0.6538299367533379,0.7999999999999999
104,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.205303085371261,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.14617006324666196,0.6538299367533379,0.7999999999999999
105,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
106,48.0,11.0,55.824,66.824,2021-10,63884.9342,1014725.0,1061.4080494740494,11.463206934319734,0.9595918544458151,4.86984142568938,5.829433280135195,6944014.586956522,7263.478260869565,83.53,0.13168921345624326,0.6683107865437568,0.7999999999999999
107,52.0,13.0,60.476,73.476,2021-10,63884.9342,1014725.0,1167.0659919064296,12.60431271258944,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,7986.521739130435,91.845,0.14154281670205238,0.6584571832979477,0.8
108,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
109,54.0,14.0,62.802,76.80199999999999,2021-10,63884.9342,1014725.0,1219.8949631226196,13.174865601724292,1.0626294357164232,4.766803844418773,5.829433280135195,6944014.586956522,8348.04347826087,96.0025,0.14582953568917476,0.6541704643108253,0.7999999999999999
